Gads,Pasv_nos,Pasv_ATVK,Ter_ied_vien_nos,Ter_ied_vien_ATVK,Vecuma_grupa,Mir_vir_skaits,Mir_siev_skaits
2023,SIGULDAS NOVADS,048000,SIGULDAS PAGASTS,048460,7-14,1,0
2023,SIGULDAS NOVADS,048000,SIGULDAS PAGASTS,048460,75 un vec.,1,6
2023,SMILTENES NOVADS,049000,APE,049200,0-6,0,0
2023,SMILTENES NOVADS,049000,APE,049200,15-18,0,0
2023,SMILTENES NOVADS,049000,APE,049200,19-24,0,0
2023,SMILTENES NOVADS,049000,APE,049200,25-49,0,2
2023,SMILTENES NOVADS,049000,APE,049200,50-61,1,0
2023,SMILTENES NOVADS,049000,APE,049200,62-74,3,0
2023,SMILTENES NOVADS,049000,APE,049200,7-14,0,0
2023,SMILTENES NOVADS,049000,APE,049200,75 un vec.,2,8
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,0-6,0,0
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,15-18,0,0
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,19-24,0,0
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,25-49,0,0
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,50-61,0,0
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,62-74,1,0
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,7-14,0,0
2023,SMILTENES NOVADS,049000,APES PAGASTS,049400,75 un vec.,2,1
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,0-6,0,0
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,15-18,0,0
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,19-24,0,0
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,25-49,1,0
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,50-61,2,0
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,62-74,2,3
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,7-14,0,0
2023,SMILTENES NOVADS,049000,BILSKAS PAGASTS,049410,75 un vec.,9,10
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,0-6,0,0
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,15-18,0,0
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,19-24,1,0
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,25-49,1,0
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,50-61,1,0
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,62-74,1,0
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,7-14,0,0
2023,SMILTENES NOVADS,049000,BLOMES PAGASTS,049420,75 un vec.,2,3
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,0-6,0,0
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,15-18,0,0
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,19-24,1,0
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,25-49,0,0
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,50-61,1,0
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,62-74,1,1
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,7-14,0,0
2023,SMILTENES NOVADS,049000,BRANTU PAGASTS,049430,75 un vec.,1,3
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,0-6,0,0
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,15-18,0,0
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,19-24,0,0
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,25-49,0,0
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,50-61,3,0
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,62-74,6,2
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,7-14,0,0
2023,SMILTENES NOVADS,049000,DRUSTU PAGASTS,049440,75 un vec.,4,4
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,0-6,0,0
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,15-18,0,0
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,19-24,0,0
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,25-49,0,0
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,50-61,1,0
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,62-74,1,0
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,7-14,0,0
2023,SMILTENES NOVADS,049000,GAUJIENAS PAGASTS,049450,75 un vec.,1,8
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,0-6,1,0
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,15-18,0,0
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,19-24,0,0
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,25-49,0,0
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,50-61,0,0
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,62-74,2,1
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,7-14,0,0
2023,SMILTENES NOVADS,049000,GRUNDZĀLES PAGASTS,049460,75 un vec.,4,2
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,0-6,0,0
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,15-18,0,0
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,19-24,0,0
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,25-49,1,0
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,50-61,1,1
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,62-74,0,1
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,7-14,1,0
2023,SMILTENES NOVADS,049000,LAUNKALNES PAGASTS,049470,75 un vec.,4,5
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,0-6,0,0
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,15-18,0,0
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,19-24,0,0
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,25-49,1,0
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,50-61,1,1
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,62-74,2,1
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,7-14,0,0
2023,SMILTENES NOVADS,049000,PALSMANES PAGASTS,049480,75 un vec.,1,5
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,0-6,0,0
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,15-18,0,0
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,19-24,0,0
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,25-49,2,0
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,50-61,1,0
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,62-74,8,4
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,7-14,0,0
2023,SMILTENES NOVADS,049000,RAUNAS PAGASTS,049490,75 un vec.,7,15
2023,SMILTENES NOVADS,049000,SMILTENE,049210,0-6,0,0
2023,SMILTENES NOVADS,049000,SMILTENE,049210,15-18,0,0
2023,SMILTENES NOVADS,049000,SMILTENE,049210,19-24,0,0
2023,SMILTENES NOVADS,049000,SMILTENE,049210,25-49,1,2
2023,SMILTENES NOVADS,049000,SMILTENE,049210,50-61,2,1
2023,SMILTENES NOVADS,049000,SMILTENE,049210,62-74,9,8
2023,SMILTENES NOVADS,049000,SMILTENE,049210,7-14,0,0
2023,SMILTENES NOVADS,049000,SMILTENE,049210,75 un vec.,9,29
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,0-6,0,0
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,15-18,0,0
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,19-24,0,0
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,25-49,1,0
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,50-61,1,1
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,62-74,2,0
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,7-14,0,0
2023,SMILTENES NOVADS,049000,SMILTENES PAGASTS,049500,75 un vec.,3,7
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,0-6,0,0
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,15-18,0,0
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,19-24,0,0
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,25-49,0,0
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,50-61,0,0
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,62-74,2,1
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,7-14,0,0
2023,SMILTENES NOVADS,049000,TRAPENES PAGASTS,049510,75 un vec.,3,6
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,0-6,0,0
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,15-18,0,0
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,19-24,0,0
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,25-49,1,1
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,50-61,2,0
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,62-74,4,0
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,7-14,0,0
2023,SMILTENES NOVADS,049000,VARIŅU PAGASTS,049520,75 un vec.,1,3
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,0-6,0,0
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,15-18,0,0
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,19-24,0,0
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,25-49,0,0
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,50-61,1,0
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,62-74,1,0
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,7-14,0,0
2023,SMILTENES NOVADS,049000,VIREŠU PAGASTS,049530,75 un vec.,2,3
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,0-6,0,0
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,15-18,0,0
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,19-24,0,0
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,25-49,1,0
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,50-61,4,0
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,62-74,0,1
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,7-14,0,0
2023,TALSU NOVADS,051000,ABAVAS PAGASTS,051400,75 un vec.,3,3
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,0-6,0,0
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,15-18,0,0
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,19-24,0,0
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,25-49,0,0
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,50-61,0,1
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,62-74,1,0
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,7-14,0,0
2023,TALSU NOVADS,051000,ĀRLAVAS PAGASTS,051410,75 un vec.,3,4
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,0-6,0,0
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,15-18,0,0
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,19-24,0,0
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,25-49,0,0
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,50-61,1,0
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,62-74,7,1
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,7-14,0,0
2023,TALSU NOVADS,051000,BALGALES PAGASTS,051420,75 un vec.,3,2
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,0-6,0,0
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,15-18,0,0
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,19-24,0,0
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,25-49,4,0
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,50-61,5,3
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,62-74,9,7
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,7-14,0,0
2023,TALSU NOVADS,051000,DUNDAGAS PAGASTS,051430,75 un vec.,16,17
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,0-6,0,0
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,15-18,0,0
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,19-24,0,0
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,25-49,1,1
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,50-61,3,1
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,62-74,5,6
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,7-14,0,0
2023,TALSU NOVADS,051000,ĢIBUĻU PAGASTS,051440,75 un vec.,4,5
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,0-6,0,0
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,15-18,0,0
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,19-24,0,0
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,25-49,1,0
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,50-61,3,1
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,62-74,1,0
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,7-14,0,0
2023,TALSU NOVADS,051000,ĪVES PAGASTS,051450,75 un vec.,1,3
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,0-6,0,0
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,15-18,0,0
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,19-24,0,0
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,25-49,1,0
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,50-61,1,0
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,62-74,5,1
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,7-14,0,0
2023,TALSU NOVADS,051000,KOLKAS PAGASTS,051460,75 un vec.,1,5
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,0-6,0,0
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,15-18,0,0
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,19-24,0,0
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,25-49,0,0
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,50-61,1,0
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,62-74,2,1
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,7-14,0,0
2023,TALSU NOVADS,051000,ĶŪĻCIEMA PAGASTS,051470,75 un vec.,1,0
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,0-6,0,0
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,15-18,0,0
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,19-24,0,0
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,25-49,2,0
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,50-61,3,1
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,62-74,8,4
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,7-14,0,0
2023,TALSU NOVADS,051000,LAIDZES PAGASTS,051480,75 un vec.,9,17
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,0-6,0,0
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,15-18,0,0
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,19-24,0,0
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,25-49,0,0
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,50-61,4,1
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,62-74,8,3
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,7-14,0,0
2023,TALSU NOVADS,051000,LAUCIENES PAGASTS,051490,75 un vec.,11,17
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,0-6,0,0
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,15-18,0,0
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,19-24,0,0
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,25-49,1,0
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,50-61,1,1
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,62-74,3,3
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,7-14,0,0
2023,TALSU NOVADS,051000,LĪBAGU PAGASTS,051500,75 un vec.,2,7
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,0-6,0,0
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,15-18,1,0
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,19-24,0,0
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,25-49,0,0
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,50-61,0,0
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,62-74,2,0
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,7-14,0,0
2023,TALSU NOVADS,051000,LUBES PAGASTS,051510,75 un vec.,1,3
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,0-6,0,0
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,15-18,0,0
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,19-24,0,0
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,25-49,2,0
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,50-61,3,1
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,62-74,6,3
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,7-14,0,0
2023,TALSU NOVADS,051000,MĒRSRAGA PAGASTS,051520,75 un vec.,1,6
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,0-6,0,0
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,15-18,0,0
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,19-24,0,0
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,25-49,1,0
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,50-61,5,2
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,62-74,13,4
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,7-14,0,0
2023,TALSU NOVADS,051000,ROJAS PAGASTS,051530,75 un vec.,15,24
2023,TALSU NOVADS,051000,SABILE,051200,0-6,0,0
2023,TALSU NOVADS,051000,SABILE,051200,15-18,0,0
2023,TALSU NOVADS,051000,SABILE,051200,19-24,0,0
2023,TALSU NOVADS,051000,SABILE,051200,25-49,1,0
2023,TALSU NOVADS,051000,SABILE,051200,50-61,1,0
2023,TALSU NOVADS,051000,SABILE,051200,62-74,1,3
2023,TALSU NOVADS,051000,SABILE,051200,7-14,0,0
2023,TALSU NOVADS,051000,SABILE,051200,75 un vec.,10,14
2023,TALSU NOVADS,051000,STENDE,051210,0-6,0,0
2023,TALSU NOVADS,051000,STENDE,051210,15-18,0,0
2023,TALSU NOVADS,051000,STENDE,051210,19-24,0,0
2023,TALSU NOVADS,051000,STENDE,051210,25-49,1,0
2023,TALSU NOVADS,051000,STENDE,051210,50-61,2,1
2023,TALSU NOVADS,051000,STENDE,051210,62-74,2,2
2023,TALSU NOVADS,051000,STENDE,051210,7-14,0,0
2023,TALSU NOVADS,051000,STENDE,051210,75 un vec.,5,12
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,0-6,0,0
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,15-18,0,0
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,19-24,0,0
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,25-49,1,0
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,50-61,1,0
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,62-74,1,0
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,7-14,0,0
2023,TALSU NOVADS,051000,STRAZDES PAGASTS,051540,75 un vec.,1,4
2023,TALSU NOVADS,051000,TALSI,051220,0-6,0,0
2023,TALSU NOVADS,051000,TALSI,051220,15-18,0,0
2023,TALSU NOVADS,051000,TALSI,051220,19-24,1,0
2023,TALSU NOVADS,051000,TALSI,051220,25-49,6,0
2023,TALSU NOVADS,051000,TALSI,051220,50-61,7,4
2023,TALSU NOVADS,051000,TALSI,051220,62-74,16,9
2023,TALSU NOVADS,051000,TALSI,051220,7-14,0,0
2023,TALSU NOVADS,051000,TALSI,051220,75 un vec.,31,63
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,0-6,0,0
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,15-18,0,1
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,19-24,0,0
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,25-49,1,0
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,50-61,1,3
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,62-74,5,1
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,7-14,0,0
2023,TALSU NOVADS,051000,VALDEMĀRPILS,051230,75 un vec.,6,9
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,0-6,0,0
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,15-18,0,0
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,19-24,0,0
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,25-49,0,0
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,50-61,0,1
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,62-74,4,2
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,7-14,0,1
2023,TALSU NOVADS,051000,VALDGALES PAGASTS,051550,75 un vec.,2,3
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,0-6,0,0
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,15-18,0,0
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,19-24,0,0
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,25-49,0,0
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,50-61,2,0
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,62-74,1,0
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,7-14,0,0
2023,TALSU NOVADS,051000,VANDZENES PAGASTS,051560,75 un vec.,4,2
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,0-6,0,0
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,15-18,0,0
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,19-24,0,0
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,25-49,0,1
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,50-61,1,0
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,62-74,2,1
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,7-14,0,0
2023,TALSU NOVADS,051000,VIRBU PAGASTS,051570,75 un vec.,1,6
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,0-6,0,0
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,15-18,0,0
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,19-24,0,0
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,25-49,0,0
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,50-61,0,0
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,62-74,2,1
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,7-14,0,0
2023,TUKUMA NOVADS,052000,CĒRES PAGASTS,052400,75 un vec.,2,4
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,0-6,0,0
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,15-18,0,0
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,19-24,0,0
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,25-49,0,0
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,50-61,0,0
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,62-74,2,0
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,7-14,0,0
2023,TUKUMA NOVADS,052000,DEGOLES PAGASTS,052410,75 un vec.,0,3
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,0-6,0,0
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,15-18,0,0
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,19-24,0,0
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,25-49,3,0
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,50-61,2,0
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,62-74,8,0
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,7-14,0,0
2023,TUKUMA NOVADS,052000,DŽŪKSTES PAGASTS,052420,75 un vec.,7,6
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,0-6,0,0
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,15-18,0,0
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,19-24,1,0
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,25-49,2,0
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,50-61,3,0
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,62-74,8,6
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,7-14,0,0
2023,TUKUMA NOVADS,052000,ENGURES PAGASTS,052430,75 un vec.,5,15
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,0-6,0,0
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,15-18,0,0
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,19-24,0,0
